#,Filename,Lyr #1(nm),Al-Int(c/s),Err(c/s),Back(c/s),Back.Err,Al-At.%,Err(c/s).1,Si-Int(c/s),Err(c/s).2,Back(c/s).1,Back.Err.1,Si-At.%,Err(c/s).3,Ti-Int(c/s),Err(c/s).4,Back(c/s).2,Back.Err.2,Ti-At.%,Err(c/s).5,Ni-Int(c/s),Err(c/s).6,Back(c/s).3,Back.Err.3,Ni-At.%,Err(c/s).7,Comp(c/s),Rayl(c/s),LT(secs),Unnamed: 30,detector_index,sample_index,x,y
68,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_159.txt,458.648,215.449,6.624,9.017999999999999,0.38799999999999996,52.256,1.607,3012.5,24.485,7.551,0.355,100.0,0.0,1351.4189999999999,14.45,4.65,0.278,29.953000000000003,0.32,1247.652,13.965,22.969,0.619,17.791,0.19899999999999998,0.0,0.0,59.994,,1.0,159.0,-9.04,22.6
69,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_16.txt,412.63699999999994,44.583999999999996,3.1069999999999998,6.403,0.327,14.458,1.008,2117.3089999999997,20.534000000000002,5.686,0.308,100.0,0.0,1316.489,14.267999999999999,5.202999999999999,0.295,26.271,0.285,4329.782999999999,25.885,26.881,0.67,59.271,0.354,0.0,0.0,59.968,,1.0,16.0,13.56,-22.6
70,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_160.txt,455.398,207.34400000000002,6.501,8.869,0.385,50.586000000000006,1.5859999999999999,3085.6020000000003,24.781999999999996,7.468999999999999,0.353,100.0,0.0,1474.355,15.092,4.668,0.27899999999999997,33.32,0.341,1111.386,13.194,22.855999999999998,0.617,16.093,0.191,0.0,0.0,59.983000000000004,,1.0,160.0,-13.56,22.6
71,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_161.txt,451.569,199.10299999999998,6.382999999999999,9.883,0.406,48.96,1.57,3159.145,25.072,8.499,0.376,100.0,0.0,1582.6370000000002,15.633,4.833,0.284,36.49,0.36,988.37,12.452,22.631,0.614,14.55,0.183,0.0,0.0,60.005,,1.0,161.0,-18.08,22.6
72,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_162.txt,438.436,183.895,6.136,9.105,0.39,46.445,1.55,3256.055,25.461,7.671,0.358,100.0,0.0,1683.915,16.129,4.686,0.28,40.374,0.387,863.4639999999999,11.658,22.595,0.614,13.18,0.17800000000000002,0.0,0.0,59.97,,1.0,162.0,-22.6,22.6
73,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_163.txt,416.289,215.56,6.626,8.952,0.386,56.803999999999995,1.746,2878.8109999999997,23.938000000000002,7.502000000000001,0.354,100.0,0.0,647.716,10.011000000000001,3.4010000000000002,0.23800000000000002,14.543,0.225,1922.59,17.293,24.255,0.636,28.653000000000002,0.258,0.0,0.0,59.986999999999995,,1.0,163.0,18.08,27.12
74,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_164.txt,435.68699999999995,231.465,6.859,8.966000000000001,0.387,58.251999999999995,1.726,2864.821,23.875,7.466,0.353,100.0,0.0,731.673,10.639000000000001,3.8160000000000003,0.252,16.000999999999998,0.233,1786.6670000000001,16.675,24.281,0.636,25.747,0.24,0.0,0.0,60.005,,1.0,164.0,13.56,27.12
75,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_165.txt,444.76800000000003,236.395,6.934,9.465,0.397,58.26,1.709,2886.117,23.963,7.932,0.364,100.0,0.0,827.677,11.311,3.616,0.245,17.992,0.24600000000000002,1667.1589999999999,16.112000000000002,24.045,0.633,23.748,0.23,0.0,0.0,60.012,,1.0,165.0,9.04,27.12
76,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_166.txt,447.164,239.202,6.9670000000000005,8.666,0.38,58.292,1.6980000000000002,2908.4790000000003,24.054000000000002,7.149,0.345,100.0,0.0,912.805,11.88,4.25,0.266,20.018,0.261,1517.51,15.379000000000001,23.364,0.624,21.69,0.22,0.0,0.0,60.007,,1.0,166.0,4.52,27.12
77,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_167.txt,452.999,240.477,6.996,9.668,0.401,57.754,1.68,2968.074,24.307,8.185,0.369,100.0,0.0,1031.981,12.630999999999998,4.234,0.266,22.691,0.278,1372.543,14.64,23.521,0.626,19.555,0.209,0.0,0.0,59.989,,1.0,167.0,-0.0,27.12
78,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_168.txt,454.51599999999996,239.49599999999998,6.976,9.052,0.38799999999999996,57.162,1.665,3010.2140000000004,24.478,7.502000000000001,0.354,100.0,0.0,1126.985,13.198,4.168,0.264,25.000999999999998,0.293,1246.368,13.960999999999999,23.49,0.626,17.837,0.2,0.0,0.0,59.983999999999995,,1.0,168.0,-4.52,27.12
79,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_169.txt,452.783,236.275,6.9270000000000005,8.751,0.382,56.376999999999995,1.653,3070.487,24.718000000000004,7.251,0.348,100.0,0.0,1221.103,13.735999999999999,4.45,0.272,27.525,0.31,1111.743,13.195,23.101999999999997,0.621,16.098,0.191,0.0,0.0,59.994,,1.0,169.0,-9.04,27.12
80,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_17.txt,418.931,48.244,3.228,6.718,0.335,15.312999999999999,1.025,2221.502,21.028000000000002,5.867999999999999,0.313,100.0,0.0,1494.5420000000001,15.197000000000001,5.251,0.29600000000000004,30.358,0.309,3939.022,24.691999999999997,27.171999999999997,0.6729999999999999,54.32899999999999,0.341,0.0,0.0,59.989,,1.0,17.0,9.04,-22.6
81,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_170.txt,442.995,226.97799999999998,6.8020000000000005,9.67,0.402,55.05,1.65,3123.26,24.936,8.103,0.368,100.0,0.0,1303.001,14.190999999999999,4.502,0.27399999999999997,30.324,0.33,981.64,12.412,22.475,0.612,14.626,0.185,0.0,0.0,59.979,,1.0,170.0,-13.56,27.12
82,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_171.txt,434.44599999999997,218.622,6.6739999999999995,9.334,0.39399999999999996,53.593,1.636,3201.3179999999998,25.24,8.084,0.36700000000000005,100.0,0.0,1390.17,14.654000000000002,4.434,0.272,33.132,0.349,872.5169999999999,11.710999999999999,21.785999999999998,0.603,13.274000000000001,0.17800000000000002,0.0,0.0,59.994,,1.0,171.0,-18.08,27.12
83,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_172.txt,443.056,259.89099999999996,7.267,9.637,0.401,62.64,1.751,2991.09,24.404,8.286,0.37200000000000005,100.0,0.0,745.325,10.739,3.635,0.24600000000000002,16.455,0.237,1451.305,15.05,23.775,0.63,20.905,0.217,0.0,0.0,59.979,,1.0,172.0,9.04,31.64
84,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_173.txt,453.287,267.02099999999996,7.356,9.05,0.38799999999999996,63.019,1.736,3000.21,24.433000000000003,7.683,0.358,100.0,0.0,826.118,11.302,3.767,0.251,18.074,0.247,1331.559,14.42,23.383000000000003,0.624,18.907,0.205,0.0,0.0,60.001000000000005,,1.0,173.0,4.52,31.64
85,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_174.txt,457.366,267.531,7.376,10.253,0.413,62.591,1.726,3031.386,24.568,8.736,0.382,100.0,0.0,916.497,11.908,4.401,0.271,20.108,0.261,1220.47,13.82,23.791,0.63,17.301,0.196,0.0,0.0,59.98,,1.0,174.0,-0.0,31.64
86,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_175.txt,455.445,264.874,7.329,9.349,0.395,62.038999999999994,1.7169999999999999,3077.3520000000003,24.744,7.8660000000000005,0.36200000000000004,100.0,0.0,996.7439999999999,12.412,4.1,0.261,22.2,0.276,1099.644,13.123,23.015,0.619,15.761,0.188,0.0,0.0,60.004,,1.0,175.0,-4.52,31.64
87,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_176.txt,448.01099999999997,255.84099999999998,7.215,10.068999999999999,0.41,60.681999999999995,1.7109999999999999,3149.285,25.039,8.818999999999999,0.38299999999999995,100.0,0.0,1086.973,12.963,4.351,0.26899999999999996,24.851999999999997,0.29600000000000004,986.5369999999999,12.447000000000001,23.505,0.626,14.467,0.183,0.0,0.0,59.986999999999995,,1.0,176.0,-9.04,31.64
88,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_18.txt,427.33,51.49100000000001,3.3169999999999997,6.285,0.324,15.937999999999999,1.0270000000000001,2316.7670000000003,21.473000000000003,5.501,0.303,100.0,0.0,1707.6760000000002,16.242,5.235,0.295,35.3,0.336,3515.145,23.333000000000002,26.574,0.6659999999999999,48.762,0.324,0.0,0.0,59.983999999999995,,1.0,18.0,4.52,-22.6
89,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_19.txt,434.19199999999995,53.015,3.3739999999999997,6.934,0.34,16.069000000000003,1.023,2429.956,21.989,6.1,0.319,100.0,0.0,1915.1789999999999,17.197,5.767,0.31,40.371,0.363,3114.143,21.967,26.234,0.6609999999999999,43.56,0.307,0.0,0.0,59.998000000000005,,1.0,19.0,-0.0,-22.6
90,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_2.txt,413.26099999999997,39.486999999999995,2.949,6.734,0.335,12.454,0.93,2453.427,22.096,5.584,0.305,100.0,0.0,1905.5220000000002,17.155,5.584,0.305,41.783,0.376,3139.261,22.055999999999997,26.038,0.659,45.762,0.322,0.0,0.0,59.99,,1.0,2.0,-0.0,-31.64
91,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_20.txt,446.601,54.144,3.409,7.002999999999999,0.342,15.95,1.004,2509.197,22.35,6.136,0.32,100.0,0.0,2156.849,18.252,5.902,0.314,45.812,0.38799999999999996,2743.855,20.633000000000003,25.76,0.655,38.236999999999995,0.28800000000000003,0.0,0.0,59.977,,1.0,20.0,-4.52,-22.6
92,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_21.txt,454.288,53.974,3.412,7.403,0.35100000000000003,15.555,0.983,2591.817,22.715,6.403,0.327,100.0,0.0,2371.86,19.137999999999998,5.852,0.312,51.117,0.41200000000000003,2380.947,19.230999999999998,25.627,0.654,33.328,0.26899999999999996,0.0,0.0,59.976000000000006,,1.0,21.0,-9.04,-22.6
93,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_22.txt,468.319,54.728,3.4330000000000003,7.37,0.35100000000000003,15.324000000000002,0.961,2673.0609999999997,23.068,6.236000000000001,0.322,100.0,0.0,2595.613,20.02,6.202000000000001,0.322,55.861999999999995,0.431,2079.16,17.977,23.943,0.632,28.814,0.249,0.0,0.0,59.976000000000006,,1.0,22.0,-13.56,-22.6
94,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_23.txt,476.205,50.93600000000001,3.3169999999999997,7.117999999999999,0.344,14.029000000000002,0.9129999999999999,2744.212,23.369,6.334,0.325,100.0,0.0,2812.567,20.835,6.117999999999999,0.319,61.119,0.45299999999999996,1789.332,16.687,23.521,0.626,24.851999999999997,0.23199999999999998,0.0,0.0,59.989,,1.0,23.0,-18.08,-22.6
95,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_24.txt,487.07099999999997,50.57,3.321,7.867999999999999,0.36200000000000004,13.615,0.894,2802.5229999999997,23.616,6.768,0.336,100.0,0.0,3001.607,21.524,6.734,0.335,65.184,0.467,1536.3110000000001,15.475999999999999,23.604,0.627,21.201,0.214,0.0,0.0,59.99100000000001,,1.0,24.0,-22.6,-22.6
96,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_25.txt,412.523,46.476000000000006,3.154,5.818,0.311,15.418,1.046,1871.3729999999998,19.302,5.301,0.297,100.0,0.0,833.138,11.357999999999999,4.968,0.28800000000000003,15.478,0.21100000000000002,5298.896,28.624000000000002,29.956,0.7070000000000001,69.104,0.373,0.0,0.0,59.986999999999995,,1.0,25.0,27.12,-18.08
97,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_26.txt,415.029,48.691,3.227,6.068,0.318,15.959000000000001,1.058,1943.146,19.668,5.484,0.302,100.0,0.0,977.209,12.298,5.184,0.294,18.507,0.233,4966.335,27.713,29.005,0.695,65.53399999999999,0.366,0.0,0.0,59.989,,1.0,26.0,22.6,-18.08
98,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_27.txt,416.931,50.321000000000005,3.29,6.718999999999999,0.335,16.291,1.065,2035.872,20.133,5.667999999999999,0.307,100.0,0.0,1130.744,13.225,5.185,0.294,21.869,0.256,4625.64,26.754,29.708000000000002,0.7040000000000001,61.84,0.358,0.0,0.0,59.983000000000004,,1.0,27.0,18.08,-18.08
99,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_28.txt,419.996,53.317,3.372,6.334,0.325,16.972,1.073,2137.4610000000002,20.625,5.334,0.298,100.0,0.0,1303.921,14.197000000000001,5.2170000000000005,0.295,25.831,0.281,4217.932,25.546999999999997,27.654,0.679,57.196999999999996,0.34600000000000003,0.0,0.0,59.99100000000001,,1.0,28.0,13.56,-18.08
100,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_29.txt,426.09,56.698,3.4730000000000003,6.551,0.33,17.668,1.082,2231.835,21.076,5.801,0.311,100.0,0.0,1490.8729999999998,15.177,5.101,0.292,30.1,0.306,3819.4359999999997,24.316999999999997,27.421,0.6759999999999999,52.232,0.33299999999999996,0.0,0.0,59.99,,1.0,29.0,9.04,-18.08
101,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_3.txt,423.341,40.609,2.985,6.718999999999999,0.335,12.482000000000001,0.9179999999999999,2547.9610000000002,22.519000000000002,5.768,0.31,100.0,0.0,2128.6639999999998,18.13,5.385,0.3,47.263000000000005,0.40299999999999997,2758.607,20.683000000000003,24.89,0.644,40.255,0.302,0.0,0.0,59.983000000000004,,1.0,3.0,-4.52,-31.64
102,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_30.txt,431.416,59.037,3.5380000000000003,6.486000000000001,0.32899999999999996,18.03,1.081,2331.3779999999997,21.543000000000003,5.468999999999999,0.302,100.0,0.0,1685.899,16.141,5.569,0.305,34.772,0.33299999999999996,3415.542,23.004,26.611,0.6659999999999999,47.198,0.318,0.0,0.0,59.976000000000006,,1.0,30.0,4.52,-18.08
103,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_31.txt,441.657,61.763999999999996,3.613,6.403,0.327,18.377,1.075,2424.686,21.97,5.352,0.299,100.0,0.0,1893.973,17.105999999999998,5.5360000000000005,0.304,39.468,0.35600000000000004,3052.155,21.754,26.096,0.66,42.156000000000006,0.3,0.0,0.0,59.972,,1.0,31.0,-0.0,-18.08
104,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_32.txt,453.76800000000003,63.902,3.675,6.635,0.33299999999999996,18.473,1.062,2525.908,22.421,5.785,0.311,100.0,0.0,2124.304,18.113,5.9510000000000005,0.315,44.608999999999995,0.38,2682.0690000000004,20.395,24.655,0.6409999999999999,36.919000000000004,0.281,0.0,0.0,59.986999999999995,,1.0,32.0,-4.52,-18.08
105,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_33.txt,459.13599999999997,62.757,3.657,7.435,0.35200000000000004,17.829,1.0390000000000001,2599.286,22.746,6.485,0.32899999999999996,100.0,0.0,2326.988,18.955,5.835,0.312,49.726000000000006,0.405,2338.1639999999998,19.055,24.855999999999998,0.644,32.445,0.264,0.0,0.0,59.985,,1.0,33.0,-9.04,-18.08
106,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_34.txt,472.853,63.438,3.679,7.586,0.35600000000000004,17.534000000000002,1.0170000000000001,2672.87,23.068,6.669,0.33299999999999996,100.0,0.0,2546.84,19.832,6.336,0.325,54.379,0.423,2042.9160000000002,17.823,24.26,0.636,28.087,0.245,0.0,0.0,59.976000000000006,,1.0,34.0,-13.56,-18.08
107,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_35.txt,486.022,62.402,3.641,7.117000000000001,0.344,16.807000000000002,0.981,2739.3590000000004,23.345,6.1,0.319,100.0,0.0,2777.33,20.703000000000003,6.167000000000001,0.321,59.236000000000004,0.442,1757.628,16.54,23.918000000000003,0.631,23.956999999999997,0.225,0.0,0.0,59.997,,1.0,35.0,-18.08,-18.08
108,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_36.txt,492.82300000000004,58.786,3.549,7.517,0.354,15.600999999999999,0.9420000000000001,2794.741,23.58,6.367000000000001,0.326,100.0,0.0,2969.228,21.406,6.7,0.33399999999999996,63.776,0.46,1510.925,15.347000000000001,23.233,0.622,20.623,0.209,0.0,0.0,60.001000000000005,,1.0,36.0,-22.6,-18.08
109,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_37.txt,497.524,54.688,3.443,7.903,0.363,14.355,0.904,2847.3990000000003,23.808000000000003,7.002999999999999,0.342,100.0,0.0,3137.335,22.006999999999998,6.736000000000001,0.335,67.935,0.47700000000000004,1292.616,14.208,22.141,0.608,17.71,0.195,0.0,0.0,59.978,,1.0,37.0,-27.12,-18.08
110,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_38.txt,410.35,50.86,3.298,6.2829999999999995,0.324,16.788,1.088,1914.665,19.52,5.332999999999999,0.298,100.0,0.0,830.793,11.34,4.717,0.28,15.633,0.213,5125.48,28.15,29.883000000000003,0.706,67.58,0.371,0.0,0.0,60.001000000000005,,1.0,38.0,27.12,-13.56
111,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_39.txt,410.13,54.631,3.406,6.102,0.319,17.833,1.112,1960.118,19.756,5.468999999999999,0.302,100.0,0.0,956.0319999999999,12.162,4.418,0.271,18.473,0.235,4740.252,27.078000000000003,28.11,0.685,63.693999999999996,0.364,0.0,0.0,59.978,,1.0,39.0,22.6,-13.56
112,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_4.txt,433.80199999999996,40.917,3.0060000000000002,7.153,0.345,12.261,0.9009999999999999,2640.613,22.927,6.2860000000000005,0.324,100.0,0.0,2349.77,19.05,6.303,0.324,52.67,0.42700000000000005,2405.597,19.326,24.61,0.6409999999999999,35.068000000000005,0.282,0.0,0.0,59.976000000000006,,1.0,4.0,-9.04,-31.64
113,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_40.txt,415.772,59.363,3.549,6.502000000000001,0.32899999999999996,18.997,1.136,2048.64,20.195999999999998,5.5520000000000005,0.304,100.0,0.0,1100.3980000000001,13.047,5.052,0.29,21.572,0.256,4396.72,26.084,28.127,0.685,59.431000000000004,0.353,0.0,0.0,59.978,,1.0,40.0,18.08,-13.56
114,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_41.txt,420.292,61.244,3.605,6.7170000000000005,0.335,19.285999999999998,1.135,2155.732,20.713,5.867000000000001,0.313,100.0,0.0,1272.988,14.027999999999999,5.367000000000001,0.299,25.409000000000002,0.28,4055.438,25.054000000000002,28.585,0.69,55.305,0.342,0.0,0.0,59.996,,1.0,41.0,13.56,-13.56
115,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_42.txt,430.231,67.577,3.7680000000000002,6.318,0.325,20.677,1.153,2247.6929999999998,21.151,5.318,0.298,100.0,0.0,1455.6229999999998,15.0,5.367999999999999,0.299,29.398000000000003,0.303,3657.9390000000003,23.798000000000002,26.124000000000002,0.66,49.924,0.325,0.0,0.0,59.983000000000004,,1.0,42.0,9.04,-13.56
116,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_43.txt,431.49699999999996,68.156,3.7889999999999997,6.684,0.33399999999999996,20.594,1.145,2359.5589999999997,21.668000000000003,5.667000000000001,0.307,100.0,0.0,1629.285,15.863,4.984,0.28800000000000003,33.782,0.32899999999999996,3288.035,22.566,25.451,0.6509999999999999,45.623999999999995,0.313,0.0,0.0,59.997,,1.0,43.0,4.52,-13.56
117,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_44.txt,442.06,70.863,3.859,6.718,0.335,20.851,1.136,2444.572,22.057,5.768,0.31,100.0,0.0,1841.207,16.865,5.667999999999999,0.307,38.544000000000004,0.353,2930.222,21.315,25.889,0.657,40.604,0.295,0.0,0.0,59.986000000000004,,1.0,44.0,-0.0,-13.56
118,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_45.txt,454.625,73.775,3.9360000000000004,6.917000000000001,0.34,21.074,1.124,2533.45,22.451999999999998,6.034,0.317,100.0,0.0,2060.116,17.836,5.95,0.315,43.349,0.375,2581.518,20.01,24.651,0.6409999999999999,35.577,0.276,0.0,0.0,59.998000000000005,,1.0,45.0,-4.52,-13.56
119,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_46.txt,460.36,73.277,3.929,7.152,0.345,20.544,1.101,2613.577,22.808000000000003,6.235,0.322,100.0,0.0,2264.792,18.701,6.0520000000000005,0.318,48.486000000000004,0.4,2230.127,18.615,25.073,0.647,30.97,0.259,0.0,0.0,59.983999999999995,,1.0,46.0,-9.04,-13.56
120,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_47.txt,468.86800000000005,70.828,3.865,7.152,0.345,19.514,1.065,2689.679,23.138,6.319,0.325,100.0,0.0,2468.79,19.524,5.952000000000001,0.315,53.218999999999994,0.42100000000000004,1964.965,17.483,24.458000000000002,0.639,27.268,0.243,0.0,0.0,59.981,,1.0,47.0,-13.56,-13.56
121,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_48.txt,480.04699999999997,67.523,3.795,8.02,0.366,18.208,1.023,2733.232,23.326999999999998,7.069,0.34299999999999997,100.0,0.0,2704.958,20.437,6.5360000000000005,0.33,58.437,0.442,1691.8220000000001,16.236,24.125999999999998,0.634,23.354,0.22399999999999998,0.0,0.0,59.976000000000006,,1.0,48.0,-18.08,-13.56
122,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_49.txt,495.216,69.02199999999999,3.821,7.303,0.349,18.094,1.002,2814.5570000000002,23.669,6.202999999999999,0.322,100.0,0.0,2896.742,21.149,6.67,0.33299999999999996,61.903999999999996,0.452,1472.5720000000001,15.157,23.243000000000002,0.623,20.002,0.20600000000000002,0.0,0.0,59.974,,1.0,49.0,-22.6,-13.56
123,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_5.txt,400.31800000000004,36.556,2.832,6.066,0.318,12.267000000000001,0.95,2020.87,20.053,5.166,0.293,100.0,0.0,1127.146,13.202,5.216,0.295,22.285,0.261,4770.5779999999995,27.159000000000002,28.281999999999996,0.687,65.44800000000001,0.373,0.0,0.0,60.001999999999995,,1.0,5.0,18.08,-27.12
124,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_50.txt,500.60400000000004,64.789,3.7030000000000003,6.968,0.341,16.791,0.96,2857.3340000000003,23.845,6.151,0.32,100.0,0.0,3071.1020000000003,21.772,6.518,0.33,66.082,0.46799999999999997,1257.754,14.019,22.488000000000003,0.612,17.127,0.191,0.0,0.0,59.986999999999995,,1.0,50.0,-27.12,-13.56
125,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_51.txt,401.365,55.799,3.445,6.2860000000000005,0.324,18.555999999999997,1.146,1926.924,19.589000000000002,5.419,0.301,100.0,0.0,683.0310000000001,10.29,4.652,0.27899999999999997,12.99,0.196,5115.291,28.129,29.695999999999998,0.7040000000000001,68.454,0.376,0.0,0.0,59.975,,1.0,51.0,31.64,-9.04
126,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_52.txt,416.35,63.67100000000001,3.656,5.901,0.314,20.537,1.179,1982.1789999999999,19.863,5.1339999999999995,0.293,100.0,0.0,810.99,11.206,4.8180000000000005,0.28300000000000003,15.300999999999998,0.21100000000000002,4870.445,27.444000000000003,28.305,0.687,64.16199999999999,0.36200000000000004,0.0,0.0,59.989,,1.0,52.0,27.12,-9.04
127,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_53.txt,417.587,65.90899999999999,3.725,6.336,0.325,21.023000000000003,1.188,2051.583,20.211,5.502000000000001,0.303,100.0,0.0,941.3710000000001,12.07,4.819,0.28300000000000003,18.111,0.23199999999999998,4563.16,26.572,28.395,0.688,60.867,0.354,0.0,0.0,59.976000000000006,,1.0,53.0,22.6,-9.04
128,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_54.txt,424.315,70.949,3.862,6.7170000000000005,0.335,22.155,1.206,2132.369,20.6,5.734,0.309,100.0,0.0,1091.6689999999999,12.993,4.934,0.287,21.269000000000002,0.253,4225.16,25.565,26.685,0.667,56.576,0.342,0.0,0.0,59.997,,1.0,54.0,18.08,-9.04
129,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_55.txt,427.18300000000005,74.44800000000001,3.9560000000000004,6.937,0.34,22.864,1.215,2213.344,20.995,6.103,0.319,100.0,0.0,1242.903,13.865,5.218999999999999,0.295,24.715,0.276,3870.14,24.482,27.514,0.677,52.42,0.332,0.0,0.0,59.968999999999994,,1.0,55.0,13.56,-9.04
130,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_56.txt,432.086,78.02,4.0489999999999995,7.218,0.34700000000000003,23.511,1.22,2296.591,21.381999999999998,6.318,0.325,100.0,0.0,1412.7920000000001,14.776,5.218,0.295,28.651999999999997,0.3,3497.7,23.276,26.889,0.67,47.836999999999996,0.318,0.0,0.0,59.988,,1.0,56.0,9.04,-9.04
131,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_57.txt,440.66,81.641,4.127,6.7170000000000005,0.335,24.022,1.214,2411.555,21.906,5.8839999999999995,0.313,100.0,0.0,1598.405,15.713,5.2170000000000005,0.295,32.795,0.322,3152.9840000000004,22.105,26.569000000000003,0.665,43.183,0.303,0.0,0.0,59.995,,1.0,57.0,4.52,-9.04
132,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_58.txt,448.88199999999995,84.46,4.205,7.402,0.35100000000000003,24.275,1.208,2500.521,22.309,6.318,0.325,100.0,0.0,1794.497,16.648,5.268,0.29600000000000004,37.313,0.34600000000000003,2796.6059999999998,20.826999999999998,25.823,0.6559999999999999,38.412,0.28600000000000003,0.0,0.0,59.986000000000004,,1.0,58.0,-0.0,-9.04
133,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_59.txt,452.841,82.094,4.148,7.4,0.35100000000000003,23.291,1.177,2564.99,22.592,6.434,0.327,100.0,0.0,1993.976,17.547,5.667000000000001,0.307,42.247,0.37200000000000005,2485.145,19.637999999999998,25.135,0.647,34.461999999999996,0.272,0.0,0.0,59.997,,1.0,59.0,-4.52,-9.04
134,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_6.txt,406.42400000000004,39.586,2.937,6.1160000000000005,0.319,13.013,0.965,2126.21,20.566999999999997,5.2829999999999995,0.297,100.0,0.0,1311.1470000000002,14.232000000000001,4.816,0.28300000000000003,26.381999999999998,0.28600000000000003,4384.0509999999995,26.037,27.33,0.675,60.605,0.36,0.0,0.0,60.008,,1.0,6.0,13.56,-27.12
135,NiTiAl_101018_2_1_Rh_60s_50kV_100uAdet_1_60.txt,461.88,83.73299999999999,4.191,7.685,0.358,23.208000000000002,1.162,2652.5570000000002,22.976999999999997,6.635,0.33299999999999996,100.0,0.0,2188.511,18.382,5.667999999999999,0.307,46.79600000000001,0.39299999999999996,2163.049,18.33,23.838,0.63,29.996,0.254,0.0,0.0,59.989,,1.0,60.0,-9.04,-9.04
