id,V_oc,V_tp,I_p,slope,Ni,Al,Ti,fwhm,ts
39,-0.817175447128529,0.13034984469413757,-5.545921379733461,0.2746226878093298,0.446668257157407,0.21978333551129564,0.33354845835464453,0.4288479326586249,2019-06-24 18:58:52.201206
40,-0.6780091550763251,0.37050092220306396,-5.455804688194561,0.6007800964061382,0.5637320740732705,0.19408750137482741,0.24218048809591036,0.31236379144466775,2019-06-24 18:58:52.667605
41,-0.6623803345716097,0.28707677125930786,-5.372439005976012,0.41774085547745865,0.6693409449553982,0.16077344085511092,0.16988559025930428,0.15185029055764787,2019-06-24 18:58:53.109682
42,-0.6889152448026852,0.26898109912872314,-5.252485575522957,0.29613173654553226,0.7143029814576785,0.14379237098659536,0.1419045315980892,0.12467631974052928,2019-06-24 18:58:53.578695
43,-0.9291720428644614,0.16991496086120605,-5.0657890449348715,-0.08406721781034959,0.08613494823253329,0.18637128572271544,0.7274938330872132,0.438040213737127,2019-06-24 18:58:54.071241
44,-0.8736144618651998,0.3787819743156433,-5.4765762842461685,0.09680355468635524,0.1810561634338266,0.255868128944272,0.5630756881377379,0.5333664532930462,2019-06-24 18:58:54.585334
45,-0.8426089207026043,0.352711945772171,-5.5733831955117425,0.21708030627050212,0.35935070353836984,0.2733071557739566,0.3673421898896723,0.4867114630460415,2019-06-24 18:58:55.076801
46,-0.6375531282560846,0.4103727340698242,-5.604883372867143,0.6105635939614037,0.5807413744585356,0.2192771725092696,0.19998148964631843,0.17004607624608786,2019-06-24 18:58:55.561872
47,-0.6419682448187503,0.29781150817871094,-5.416738903290418,0.46856752717979455,0.679403514961294,0.1786725462277136,0.14192382338431322,0.12485149059400893,2019-06-24 18:58:56.014886
48,-0.9355482063330581,0.16776801645755768,-5.0560829328198835,-0.05929523025601643,0.08352171497375577,0.22125887641554062,0.6952194040720744,0.4474858870298989,2019-06-24 18:58:56.482761
49,-0.8732065762538687,0.031897109001874924,-5.548098524574418,0.11822575081048356,0.2016644623144139,0.3156904827973417,0.4826450427470905,0.4917589002718037,2019-06-24 18:58:56.967518
50,-0.8127835889829452,0.5152662992477417,-5.398658522355476,0.5124019161843123,0.28192363655054736,0.32751009363650846,0.39056630846320384,0.517540132328418,2019-06-24 18:58:57.440516
51,-0.7916740107811439,0.3612997233867645,-5.5177216363778,0.4204703008141499,0.3789615924360843,0.3176236326382347,0.30341485588238876,0.45063683565287965,2019-06-24 18:58:57.937200
52,-0.6506270498548788,0.48704931139945984,-5.435232642976681,0.5857535762419375,0.4848091375369835,0.28822279141731194,0.22696813706413155,0.30185513742996894,2019-06-24 18:58:58.400626
53,-0.6336665325730557,0.30639928579330444,-5.404038750719039,0.5320528713854116,0.5892902799146051,0.2453208863082298,0.16538880609222273,0.1300140699657279,2019-06-24 18:58:58.855787
54,-0.6057683207642183,0.27572864294052124,-5.1103198216668275,0.5013767172867567,0.6378335014534053,0.22135827628649318,0.140808118766803,0.1396978890293642,2019-06-24 18:58:59.313814
55,-0.9434509123543434,0.15734000504016876,-5.099589199496507,-0.06262322338195098,0.08029014840689797,0.2618547966449567,0.6578549764563333,0.45375725996682936,2019-06-24 18:58:59.761882
56,-0.8675464096053194,0.21040019392967224,-5.252974149862142,0.041638620152219266,0.09497472199192877,0.28689048765225134,0.6181347298282566,0.47087198784133133,2019-06-24 18:59:00.239854
57,-0.8650298402242231,0.3376833200454712,-5.419273600379693,0.06554998174325301,0.11207345255072404,0.3115152461503212,0.5764112503032857,0.4820846623386571,2019-06-24 18:59:00.717893
58,-0.6928734078415859,0.38798317313194275,-5.5520879926910185,0.43547907882906023,0.3897819641674568,0.3625779835090936,0.247640118459953,0.4332194383900092,2019-06-24 18:59:01.168722
59,-0.6023719927115724,0.49349015951156616,-5.098802973669306,0.5390256975234299,0.49052338682006014,0.3233412309337576,0.18613539814801727,0.17513109825912432,2019-06-24 18:59:01.638971
60,-0.6451753910626017,0.2867700755596161,-4.932061570225679,0.4902493341435915,0.5409827123714263,0.298485900093359,0.16053136341609206,0.11670063429547728,2019-06-24 18:59:02.080505
61,-0.6512229239408851,0.24291107058525085,-5.173976678441103,0.45180254610314063,0.5899410464018346,0.27154190317392907,0.1385169794655202,0.13214074257660605,2019-06-24 18:59:02.543816
62,-0.8324606078976458,0.2778756022453308,-5.584800326535373,0.18717693313721886,0.12218587471176048,0.38782816704011924,0.4899859164392669,0.4612673864923067,2019-06-24 18:59:03.049534
63,-0.8385953601878414,0.40546542406082153,-5.6193497772213785,0.21143197371652517,0.16692548827849524,0.42625076952901775,0.4068237516338124,0.4622749490516146,2019-06-24 18:59:03.569661
64,-0.8322258471158177,0.38982340693473816,-5.675982781329431,0.25792556784474807,0.2270236398334226,0.44365254875270793,0.3293238561789485,0.5122563993065328,2019-06-24 18:59:04.069568
65,-0.6188774883189145,0.5591253042221069,-5.699050115321038,0.7260831646329334,0.3920246921246056,0.4067143405671509,0.20126098385153915,0.4065803718063296,2019-06-24 18:59:04.609341
66,-0.7237468708532145,0.24935190379619598,-4.935944159097702,0.3839911243006666,0.4883985070800452,0.35766521212377783,0.1539362707354083,0.12453730251942802,2019-06-24 18:59:05.062974
67,-0.9129584418969426,0.14139127731323242,-5.326689631157224,0.028741937042999387,0.08309520870851961,0.3881752851315917,0.5287293912575455,0.4458889401664218,2019-06-24 18:59:05.520859
68,-0.8021312875429918,0.4845956563949585,-5.528378459862688,0.42627885443626606,0.09634676699990652,0.41739943184129014,0.4862537358019372,0.4425632820515446,2019-06-24 18:59:06.028815
69,-0.8171345904624853,0.46005916595458984,-5.779352739115523,0.33058790738470994,0.12875448618815735,0.46700669169995257,0.40423882660495336,0.4425090500711218,2019-06-24 18:59:06.601968
70,-0.8256868672918929,0.3815423250198364,-5.691376737993377,0.24834600990307681,0.17220725999210568,0.49819122798851867,0.3296015467945221,0.47227089713492487,2019-06-24 18:59:07.105312
71,-0.8084918224207669,0.13249678909778595,-5.888351498283415,0.35584193919021573,0.22963261687993414,0.5060038271568269,0.26436357773228547,0.4826760796805473,2019-06-24 18:59:07.657067
72,-0.7057317229001464,0.400864839553833,-5.813418297542178,0.648457060750297,0.30194294091506635,0.48891315656308704,0.20914389068267847,0.4868317852018088,2019-06-24 18:59:08.155848
73,-0.6773570602611053,0.2607000470161438,-5.178946454741334,0.5192342135900065,0.43334705334950074,0.42118766245786227,0.14546530192446736,0.20145197425649142,2019-06-24 18:59:08.601215
74,-0.8325405306649684,0.3088529407978058,-5.583795952051028,0.40242292948027203,0.08776400912756138,0.47329042610613226,0.43894552705574325,0.4189499117506259,2019-06-24 18:59:09.116192
75,-0.8153292211286411,0.38123562932014465,-5.925596471483418,0.5166304464303443,0.10053579586229822,0.501026937129694,0.39843727672139995,0.41878305624716505,2019-06-24 18:59:09.596225
76,-0.8057522859845906,0.2539525032043457,-5.9181584782990395,0.37241056386075877,0.1722147745364262,0.5661399191242527,0.26164532502436044,0.4633754255359893,2019-06-24 18:59:10.153655
77,-0.6924942114365441,0.218374565243721,-5.909264306262789,0.6941025454263916,0.29535492411895925,0.5368854087938701,0.16775961107650847,0.47991182713120895,2019-06-24 18:59:10.646097
78,-0.6180580497751078,0.17022167146205902,-5.865885618993521,0.7804598069288939,0.3352737733666934,0.5144961125428634,0.15023009636119938,0.4225879099560597,2019-06-24 18:59:11.136000
79,-0.7711050444694832,0.5066785216331482,-5.675316929787733,0.5122336078843664,0.09041346077171536,0.5565316553730726,0.35305494956569994,0.4062286450014059,2019-06-24 18:59:11.594567
80,-0.840977648615324,0.1282029002904892,-5.980256551928254,0.4208227745765046,0.16815564219081877,0.6273625828644527,0.20448173360361444,0.45141221632477424,2019-06-24 18:59:12.072348
81,-0.8298112007779244,0.19383805990219116,-6.014663913123578,0.5278759923061083,0.1917845001734823,0.6246260728185935,0.18358934250423262,0.47048511117467173,2019-06-24 18:59:12.537957
82,-0.8311355593529016,0.12605595588684082,-5.974154760798973,0.43184897992529936,0.21921403940188383,0.6156895367935129,0.16509632015761055,0.4867965716283804,2019-06-24 18:59:13.001175
83,-0.7866245168093483,0.2692878246307373,-5.977357342438461,0.6329222261011765,0.25069056124216327,0.6005163373509013,0.14879301798845615,0.47669809265742935,2019-06-24 18:59:13.465313
84,-0.8233425946141657,0.3306290805339813,-5.948459386583699,0.5137829239959089,0.10238998902676388,0.6517304545770558,0.24587969268987359,0.41852400677927404,2019-06-24 18:59:13.925434
85,-0.8219459695705498,0.1367906779050827,-5.979998715215408,0.47868138666613586,0.1141410283500055,0.6666274452418716,0.21923161193875468,0.4298328783848945,2019-06-24 18:59:14.379222
86,-0.8378318615206224,0.06655492633581161,-6.021067107085751,0.36070029203166715,0.1276045543688642,0.6765169307001336,0.19587853101705655,0.445320171515149,2019-06-24 18:59:14.864865
87,-0.8324576742613704,0.06471468508243561,-6.10430305361642,0.4096897446334127,0.1434234172980527,0.6810766662887886,0.1754998603173794,0.4469917004298299,2019-06-24 18:59:15.343430
88,-0.8423096956184232,-0.0018405873561277986,-6.207344066683058,0.34292962642175817,0.16227712238098688,0.6799833271184927,0.15773943857586167,0.46460166440769646,2019-06-24 18:59:15.905735
89,-0.7299089890011661,0.24781838059425354,-5.078170649336057,0.5735902303397434,0.5608342896976107,0.10147429531580876,0.33769136109254466,0.40122434135733004,2019-06-24 18:59:16.402870
90,-0.9032505924604565,-0.7149327993392944,-6.659460643517796,-10.284606859463684,0.22575737895687154,0.5652920681735225,0.20895050949072147,0.4808064726749933,2019-06-24 18:59:17.053711
91,-0.8814455718185445,0.31989437341690063,-4.952391870266128,0.12365823590199565,0.1238626458451415,0.22294010360492822,0.6531972755836644,0.49820653212399013,2019-06-24 18:59:17.729189
92,-0.6769056453715991,0.2030392438173294,-5.135754795859265,0.4511604032809642,0.6322033897695546,0.19925649482222424,0.16854008993857045,0.129977518682992,2019-06-24 18:59:18.206687
93,-0.8745283092766599,0.29781150817871094,-4.81621338230404,0.21742998928273888,0.22718483027143616,0.10621515536066842,0.6666000124140214,0.5858046383073858,2019-06-24 18:59:18.703756
94,-0.8462196683237045,0.1214553639292717,-5.355774032399993,0.3637925068970289,0.11515582427148213,0.5572419458618922,0.32760229191140056,0.4438984171939919,2019-06-24 18:59:19.165405
95,-0.8776976016947113,0.07575611770153046,-5.081045105613084,0.0233688321356164,0.2917769701871433,0.2729525647859058,0.4352704743311728,0.5048560542978031,2019-06-24 18:59:19.624614
96,-0.6916609775518182,0.22757574915885925,-4.769563274008091,0.31334069685204485,0.6865721900939294,0.1030854377777532,0.21034232576912015,0.11844232238754901,2019-06-24 18:59:20.087780
97,-0.7637367315493777,-0.036498405039310455,-5.129291332952691,0.455644491713246,0.4617560892326188,0.26700119965215635,0.27124279504191334,0.403601029965836,2019-06-24 18:59:20.528567
98,-0.7923442130320895,0.2579396963119507,-5.054457210599336,0.280306699843838,0.36161086957962335,0.09749511436009256,0.540894036609237,0.5038321233300566,2019-06-24 18:59:21.038331
99,-0.893871338834337,-0.02607038803398609,-5.64083620605113,0.38385833805770686,0.14222252558978501,0.6218333946214327,0.2359441052515071,0.457680092341576,2019-06-24 18:59:21.470299
100,-0.7597286721062267,0.09109143167734146,-4.953962788193802,0.3678424225118399,0.4751376225284988,0.09323478029858237,0.4316275931686365,0.4371042266711688,2019-06-24 18:59:21.915283
101,-0.8171090613296133,-0.0168691985309124,-5.365042278808076,0.6415644985149516,0.40009208095169824,0.4269191747665997,0.17298873609232474,0.3473051163560579,2019-06-24 18:59:22.389809
102,-0.8819901574410989,0.24935190379619598,-5.035840333536686,0.30337683433761947,0.1010064350277822,0.3511187245491043,0.547874765122526,0.47077940218306547,2019-06-24 18:59:22.879729
103,-0.8857439231643361,0.2579396963119507,-4.726343056982314,0.1333497694988756,0.12219230854350857,0.14381102607692342,0.7339967727648685,0.4505054902907396,2019-06-24 18:59:23.368356
104,-0.9041549106940434,-0.08342447131872177,-5.1368000761709505,0.06959055192337105,0.1952716604337289,0.42913328529644645,0.3755950823223137,0.4901620483854271,2019-06-24 18:59:23.817158
105,-0.8699211454719245,0.15273940563201904,-4.874576914463425,0.06074659443715503,0.25993845070915317,0.1721105126632797,0.5679510163598811,0.5708665365092923,2019-06-24 18:59:24.292980
106,-0.779832773632454,0.05152631551027298,-4.9117011049465615,0.27747508099794205,0.46422053767222254,0.16394672531033427,0.37183273278689666,0.43106142687653115,2019-06-24 18:59:24.760569
107,-0.8580337597993722,0.22542880475521088,-4.682314719652377,0.15149590040313637,0.10147633632343103,0.2235526294391582,0.6749710574643424,0.46804531980649094,2019-06-24 18:59:25.247484
108,-0.8853611409471754,0.031590402126312256,-4.814376261163264,0.04226172791150649,0.16139283614639405,0.3067515499930253,0.5318555867596517,0.5027145549238508,2019-06-24 18:59:25.750167
109,-0.8974414157045683,-0.09415919333696365,-5.287675942688974,-0.07787253119357225,0.3014818434548145,0.4078489592160378,0.2906692595446345,0.4818033784968615,2019-06-24 18:59:26.191982
